dead_percentage,,-0.05 | 0.05,-0.1 | -0.05,-0.2 | -0.1,-0.3 | -0.2,-0.5 | -0.3,-0.75 | -0.5,-1 | -0.75,0.05 | 0.1,0.1 | 0.2,0.2 | 0.3,0.3 | 0.5,0.5 | 0.75,0.75 | 1
0.0019282346135642,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0019286403085824,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0019336588906785,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0019351126184619,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0019385584663848,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0019408054342552,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0019420040075209,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0019444776833792,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0019460661662496,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.001947153049272,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0019509160823343,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0019515035870494,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0019556714471968,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0019578901141797,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0019607843137254,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0019611228568543,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0019642352736675,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0019643347050754,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0019651670391983,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0019664933916675,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0019673184245392,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0019673974142776,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0019686851476513,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0019688915140775,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0019695244041803,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0019735843327766,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0019745502413339,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0019789922362612,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0019800346506063,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0019830028328611,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.001985111662531,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0019893371528606,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0019914368216668,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0019925280199252,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0019941054268831,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0019973368841544,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0019985787884171,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0019988007195682,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019998064703415,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0020019855308552,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0020031478036915,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020049762060052,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0020053475935828,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0020075619117243,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0020084141984313,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0020090627795456,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0020108053955418,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.00201317715959,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020163257341702,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020163681651049,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020172189812237,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0020196811482102,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0020267207125523,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0020268748592448,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0020283975659229,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0020293885527453,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0020299513577693,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0020386415234212,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0020394289598912,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002045315311404,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.002051263097592,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0020519742582897,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0020520649523167,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0020541592893222,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0020564042303172,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002057738899677,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0020607690384654,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020626879379045,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0020637358418122,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0020642566029746,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020658740986162,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020672636254671,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0020675920154461,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0020684798873338,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0020693936676553,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020752254529635,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.002076124567474,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002076209086468,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0020766927460639,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0020767494356659,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0020795897353065,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0020848263730536,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0020884043150753,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0020890455673064,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0020918257884574,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002095022413347,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0020983801141391,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021013700933008,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0021036279491245,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0021047831196393,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021089630931458,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0021102741228799,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0021107524211571,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021131855491419,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0021173973486279,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0021176826501285,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021188553195732,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0021190195489185,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0021220159151193,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002122578933404,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0021253003141748,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0021259507724287,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021272069772388,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021286889211417,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021299254526091,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0021325594560874,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0021352620189369,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021359914560341,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002147240701932,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0021482277121374,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0021504977660777,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021527261340952,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0021534898245979,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0021566549537992,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0021586616297895,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021589507174858,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021606879500303,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0021674848038481,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0021686698149536,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0021690273349709,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0021759403170655,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002176403207331,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0021777194134383,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0021802771920486,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0021827487580912,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021837041080933,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0021837466853844,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0021851001504235,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0021868439468159,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0021875854525567,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0021902102013817,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0021929824561403,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0021953896816684,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0021995772687436,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.002199926669111,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0022017873332469,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022051970807581,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0022056566376242,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002207589540593,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022076919364956,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0022082728443781,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022085624266386,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022120450246382,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0022147910400107,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0022155594129714,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0022181389250485,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0022206914986583,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0022209883398112,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0022246941045606,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0022286861065555,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0022295531814008,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002233490281299,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002234896985217,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0022361576977298,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022376082194027,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0022397770177546,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0022445289606583,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0022459335571601,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0022463860937551,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0022507251290164,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0022538691420271,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0022545372562281,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0022556390977443,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002261529763347,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002262443438914,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0022636940327972,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0022643645626945,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022667791195327,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002271106920264,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.002271125381784,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022753514908646,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022758306781975,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022766480952515,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0022776058306709,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0022781681983164,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0022819761913817,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0022841248570441,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0022883295194508,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0022887868349521,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0022888754883196,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0022891898440176,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0022915158387951,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0022929624140868,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0022935779816513,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0022941928244132,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0022943932783971,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0022949591427411,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0022952312303198,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0022978281817507,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002299131835584,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023006134969325,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0023006885748784,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0023041787879611,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0023056595072982,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023059054917852,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023061885270938,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023073836276083,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002308499475341,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023094688221709,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0023135756081388,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0023141682958943,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023198570494302,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023199409469577,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0023210270544716,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.00232272168329,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0023234670168703,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0023240864362359,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0023258861298565,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023259589459901,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0023273855702094,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0023283890996895,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0023330766378597,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002333346743372,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023341113704568,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0023344651952461,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0023374021444737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0023380762116759,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023382696804364,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0023410768953718,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0023413019751434,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0023421691622824,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0023474933273306,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0023479690068091,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0023500952108803,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0023535823571578,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0023542083397445,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023563641262669,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0023571197933484,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002358811521887,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002363870111558,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0023642330357457,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0023658139878752,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0023667502654827,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0023686158401184,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023715415019762,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0023718986483942,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023736859952526,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0023739543296405,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023755621656193,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023774145616641,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023788011046621,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023794073112697,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023802439750074,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0023807094514165,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0023885729326803,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002392845392277,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0023963119014179,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0023979462295821,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0023986222789389,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002401196904303,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024024711131449,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0024047453641853,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0024048972452995,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0024049473202015,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0024076366164227,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0024076557357064,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0024085330886569,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0024133148404993,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024135850357727,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024137806572702,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0024186721489902,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024197525893567,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.002425269669679,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0024258526583302,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024268443737004,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024291497975708,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0024299103587691,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024302093718843,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024311818680887,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024322393323503,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0024358063533949,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024366900941208,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002439283062891,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024409380176096,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024415652060681,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024449877750611,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024457237460962,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0024465085420467,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0024466192170818,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024513051543659,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024529844644317,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024548040745159,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024562060620029,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0024570024570024,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0024579687346376,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024597686628444,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0024617242273629,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0024630541871921,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0024680299594061,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024682179763586,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0024686897880539,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0024706843795731,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0024719841793012,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024743959102961,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0024752281361375,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0024777006937561,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024789291026276,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024806894200359,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024841366275145,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0024844720496894,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0024849522336959,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0024876040003361,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0024906600249066,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0024915114783354,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024943611516518,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024946139018029,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002494935563826,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0024949372215471,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0024955597023314,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0024959624137424,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0024984021846493,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025019132277624,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025032542304996,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0025034770514603,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025041261168971,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025046963055729,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0025052192066805,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025056885903131,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0025064412169158,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0025068008063912,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0025068675071403,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0025075225677031,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002507766318359,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0025079553422145,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0025093310364628,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0025126006924727,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025129890588035,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002513102116014,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002520887352348,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025216106456208,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0025233939648827,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025240666823197,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0025242801523124,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0025323238386216,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0025323628893729,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025389660765921,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025401628656481,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0025444793622622,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0025453388482341,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.00254548471181,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002546614758657,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0025477707006369,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0025482344375682,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025502397225339,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025519504192489,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0025533804536875,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025549063066693,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025564844883576,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002559648962428,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025620230766395,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002568053415511,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025683019429762,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002569960022844,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.00257016018069,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0025706940874035,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025771535339217,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0025773195876288,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0025844938029581,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0025852163921869,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025892613791223,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025900108716505,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025929127052722,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025938566552901,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0025956438325245,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0025959927312203,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0025999734093628,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0026015696136669,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0026026604973973,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0026037741652696,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0026045029919497,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0026052378993555,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002609363008442,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0026157418376534,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0026179583358368,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0026190452450037,0,0,0,0,0,0,0,0,0,0,0,1,0,0
